75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
75.65
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
77
77
76.55
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77.45
77
77.45
77
77
77
77
77
77
77
77.45
77.45
77
77
77.45
77
77
77
77.45
77.45
77.45
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
76.55
77
77
77
77
77
77
76.55
76.55
76.55
77
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.55
76.1
76.55
76.1
76.55
76.1
76.55
76.55
76.55
76.1
76.1
76.55
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
76.1
